,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold,label
5424,DOXORUBICIN_BORTEZOMIB_DLD1,DOXORUBICIN,BORTEZOMIB,DLD1,-0.0597561923,4,0
5425,DOXORUBICIN_BORTEZOMIB_EFM192B,DOXORUBICIN,BORTEZOMIB,EFM192B,-20.7288044884,4,0
5426,DOXORUBICIN_BORTEZOMIB_ES2,DOXORUBICIN,BORTEZOMIB,ES2,-29.2021597054,4,0
5427,DOXORUBICIN_BORTEZOMIB_HCT116,DOXORUBICIN,BORTEZOMIB,HCT116,-5.6626374674,4,0
5428,DOXORUBICIN_BORTEZOMIB_HT144,DOXORUBICIN,BORTEZOMIB,HT144,-11.2431051683,4,0
5429,DOXORUBICIN_BORTEZOMIB_HT29,DOXORUBICIN,BORTEZOMIB,HT29,-15.4897601263,4,0
5430,DOXORUBICIN_BORTEZOMIB_KPL1,DOXORUBICIN,BORTEZOMIB,KPL1,-5.2427722517,4,0
5431,DOXORUBICIN_BORTEZOMIB_LNCAP,DOXORUBICIN,BORTEZOMIB,LNCAP,5.7662551344,4,0
5432,DOXORUBICIN_BORTEZOMIB_LOVO,DOXORUBICIN,BORTEZOMIB,LOVO,3.7834141972,4,0
5433,DOXORUBICIN_BORTEZOMIB_MDAMB436,DOXORUBICIN,BORTEZOMIB,MDAMB436,-5.1784337211,4,0
5434,DOXORUBICIN_BORTEZOMIB_MSTO,DOXORUBICIN,BORTEZOMIB,MSTO,-36.6329709126,4,0
5435,DOXORUBICIN_BORTEZOMIB_NCIH1650,DOXORUBICIN,BORTEZOMIB,NCIH1650,-23.0461746393,4,0
5436,DOXORUBICIN_BORTEZOMIB_NCIH2122,DOXORUBICIN,BORTEZOMIB,NCIH2122,-24.855991846,4,0
5437,DOXORUBICIN_BORTEZOMIB_NCIH23,DOXORUBICIN,BORTEZOMIB,NCIH23,-12.7654293954,4,0
5438,DOXORUBICIN_BORTEZOMIB_NCIH460,DOXORUBICIN,BORTEZOMIB,NCIH460,-6.4931419648,4,0
5439,DOXORUBICIN_BORTEZOMIB_NCIH520,DOXORUBICIN,BORTEZOMIB,NCIH520,-34.043014587,4,0
5440,DOXORUBICIN_BORTEZOMIB_OCUBM,DOXORUBICIN,BORTEZOMIB,OCUBM,-2.5426920265,4,0
5441,DOXORUBICIN_BORTEZOMIB_OV90,DOXORUBICIN,BORTEZOMIB,OV90,-24.8181561557,4,0
5442,DOXORUBICIN_BORTEZOMIB_OVCAR3,DOXORUBICIN,BORTEZOMIB,OVCAR3,-16.0400383593,4,0
5443,DOXORUBICIN_BORTEZOMIB_PA1,DOXORUBICIN,BORTEZOMIB,PA1,-7.2287098732,4,0
5444,DOXORUBICIN_BORTEZOMIB_RKO,DOXORUBICIN,BORTEZOMIB,RKO,-8.2430107691,4,0
5445,DOXORUBICIN_BORTEZOMIB_RPMI7951,DOXORUBICIN,BORTEZOMIB,RPMI7951,-11.7597114668,4,0
5446,DOXORUBICIN_BORTEZOMIB_SKMEL30,DOXORUBICIN,BORTEZOMIB,SKMEL30,-13.3910148794,4,0
5447,DOXORUBICIN_BORTEZOMIB_SKMES1,DOXORUBICIN,BORTEZOMIB,SKMES1,-19.8091281438,4,0
5448,DOXORUBICIN_BORTEZOMIB_SKOV3,DOXORUBICIN,BORTEZOMIB,SKOV3,-19.9663199629,4,0
5449,DOXORUBICIN_BORTEZOMIB_SW620,DOXORUBICIN,BORTEZOMIB,SW620,1.7330383225,4,0
5450,DOXORUBICIN_BORTEZOMIB_SW837,DOXORUBICIN,BORTEZOMIB,SW837,8.1524174597,4,0
5451,DOXORUBICIN_BORTEZOMIB_T47D,DOXORUBICIN,BORTEZOMIB,T47D,9.3166385741,4,0
5452,DOXORUBICIN_BORTEZOMIB_UACC62,DOXORUBICIN,BORTEZOMIB,UACC62,-13.9593589701,4,0
5453,DOXORUBICIN_BORTEZOMIB_UWB1289BRCA1,DOXORUBICIN,BORTEZOMIB,UWB1289BRCA1,-9.8260111763,4,0
5454,DOXORUBICIN_BORTEZOMIB_UWB1289,DOXORUBICIN,BORTEZOMIB,UWB1289,-20.4272774754,4,0
5455,DOXORUBICIN_BORTEZOMIB_VCAP,DOXORUBICIN,BORTEZOMIB,VCAP,-4.8347040129,4,0
5456,DOXORUBICIN_BORTEZOMIB_ZR751,DOXORUBICIN,BORTEZOMIB,ZR751,-18.2406492122,4,0
5457,DOXORUBICIN_DASATINIB_A2058,DOXORUBICIN,DASATINIB,A2058,2.4428538849,4,0
5458,DOXORUBICIN_DASATINIB_A2780,DOXORUBICIN,DASATINIB,A2780,31.3986997359,4,1
5459,DOXORUBICIN_DASATINIB_A375,DOXORUBICIN,DASATINIB,A375,0.8679373279,4,0
5460,DOXORUBICIN_DASATINIB_A427,DOXORUBICIN,DASATINIB,A427,27.8979594583,4,0
5461,DOXORUBICIN_DASATINIB_CAOV3,DOXORUBICIN,DASATINIB,CAOV3,13.7294305526,4,0
5462,DOXORUBICIN_DASATINIB_COLO320DM,DOXORUBICIN,DASATINIB,COLO320DM,25.7571672573,4,0
5463,DOXORUBICIN_DASATINIB_DLD1,DOXORUBICIN,DASATINIB,DLD1,11.1753124756,4,0
5464,DOXORUBICIN_DASATINIB_EFM192B,DOXORUBICIN,DASATINIB,EFM192B,24.078456988,4,0
5465,DOXORUBICIN_DASATINIB_ES2,DOXORUBICIN,DASATINIB,ES2,7.0039812247,4,0
5466,DOXORUBICIN_DASATINIB_HCT116,DOXORUBICIN,DASATINIB,HCT116,19.449184797,4,0
5467,DOXORUBICIN_DASATINIB_HT144,DOXORUBICIN,DASATINIB,HT144,-9.3835919569,4,0
5468,DOXORUBICIN_DASATINIB_HT29,DOXORUBICIN,DASATINIB,HT29,24.2714133005,4,0
5469,DOXORUBICIN_DASATINIB_KPL1,DOXORUBICIN,DASATINIB,KPL1,29.5223579419,4,0
5470,DOXORUBICIN_DASATINIB_LNCAP,DOXORUBICIN,DASATINIB,LNCAP,27.2277203947,4,0
5471,DOXORUBICIN_DASATINIB_LOVO,DOXORUBICIN,DASATINIB,LOVO,40.4880062412,4,1
5472,DOXORUBICIN_DASATINIB_MDAMB436,DOXORUBICIN,DASATINIB,MDAMB436,4.2961049671,4,0
5473,DOXORUBICIN_DASATINIB_MSTO,DOXORUBICIN,DASATINIB,MSTO,50.0688705032,4,1
5474,DOXORUBICIN_DASATINIB_NCIH1650,DOXORUBICIN,DASATINIB,NCIH1650,41.5768547499,4,1
5475,DOXORUBICIN_DASATINIB_NCIH2122,DOXORUBICIN,DASATINIB,NCIH2122,-45.5273857455,4,0
5476,DOXORUBICIN_DASATINIB_NCIH23,DOXORUBICIN,DASATINIB,NCIH23,3.8106262476,4,0
5477,DOXORUBICIN_DASATINIB_NCIH460,DOXORUBICIN,DASATINIB,NCIH460,32.1628344784,4,1
5478,DOXORUBICIN_DASATINIB_NCIH520,DOXORUBICIN,DASATINIB,NCIH520,37.630854379,4,1
5479,DOXORUBICIN_DASATINIB_OCUBM,DOXORUBICIN,DASATINIB,OCUBM,12.1233783709,4,0
5480,DOXORUBICIN_DASATINIB_OV90,DOXORUBICIN,DASATINIB,OV90,11.0520465593,4,0
5481,DOXORUBICIN_DASATINIB_OVCAR3,DOXORUBICIN,DASATINIB,OVCAR3,60.1277005593,4,1
5482,DOXORUBICIN_DASATINIB_PA1,DOXORUBICIN,DASATINIB,PA1,2.6928762224,4,0
5483,DOXORUBICIN_DASATINIB_RKO,DOXORUBICIN,DASATINIB,RKO,27.2000307217,4,0
5484,DOXORUBICIN_DASATINIB_RPMI7951,DOXORUBICIN,DASATINIB,RPMI7951,5.293499461,4,0
5485,DOXORUBICIN_DASATINIB_SKMEL30,DOXORUBICIN,DASATINIB,SKMEL30,2.6391335195,4,0
5486,DOXORUBICIN_DASATINIB_SKMES1,DOXORUBICIN,DASATINIB,SKMES1,11.6918643018,4,0
5487,DOXORUBICIN_DASATINIB_SKOV3,DOXORUBICIN,DASATINIB,SKOV3,9.895632405,4,0
5488,DOXORUBICIN_DASATINIB_SW620,DOXORUBICIN,DASATINIB,SW620,36.6857117609,4,1
5489,DOXORUBICIN_DASATINIB_SW837,DOXORUBICIN,DASATINIB,SW837,42.5231140309,4,1
5490,DOXORUBICIN_DASATINIB_T47D,DOXORUBICIN,DASATINIB,T47D,47.2034404883,4,1
5491,DOXORUBICIN_DASATINIB_UACC62,DOXORUBICIN,DASATINIB,UACC62,13.106506579,4,0
5492,DOXORUBICIN_DASATINIB_UWB1289BRCA1,DOXORUBICIN,DASATINIB,UWB1289BRCA1,1.9201147226,4,0
5493,DOXORUBICIN_DASATINIB_UWB1289,DOXORUBICIN,DASATINIB,UWB1289,14.8872526079,4,0
5494,DOXORUBICIN_DASATINIB_VCAP,DOXORUBICIN,DASATINIB,VCAP,22.6875566668,4,0
5495,DOXORUBICIN_DASATINIB_ZR751,DOXORUBICIN,DASATINIB,ZR751,14.9304854577,4,0
5847,DOXORUBICIN_MK-8776_A2058,DOXORUBICIN,MK-8776,A2058,16.6872304752,4,0
5848,DOXORUBICIN_MK-8776_A2780,DOXORUBICIN,MK-8776,A2780,8.1535570796,4,0
5849,DOXORUBICIN_MK-8776_A375,DOXORUBICIN,MK-8776,A375,25.2699043191,4,0
5850,DOXORUBICIN_MK-8776_A427,DOXORUBICIN,MK-8776,A427,-1.662979573,4,0
5851,DOXORUBICIN_MK-8776_CAOV3,DOXORUBICIN,MK-8776,CAOV3,10.4304806183,4,0
5852,DOXORUBICIN_MK-8776_COLO320DM,DOXORUBICIN,MK-8776,COLO320DM,20.7123837557,4,0
5853,DOXORUBICIN_MK-8776_DLD1,DOXORUBICIN,MK-8776,DLD1,13.7336154184,4,0
5854,DOXORUBICIN_MK-8776_EFM192B,DOXORUBICIN,MK-8776,EFM192B,10.2496357123,4,0
5855,DOXORUBICIN_MK-8776_ES2,DOXORUBICIN,MK-8776,ES2,22.0386868476,4,0
5856,DOXORUBICIN_MK-8776_HCT116,DOXORUBICIN,MK-8776,HCT116,6.7058427593,4,0
5857,DOXORUBICIN_MK-8776_HT144,DOXORUBICIN,MK-8776,HT144,20.6100464701,4,0
5858,DOXORUBICIN_MK-8776_HT29,DOXORUBICIN,MK-8776,HT29,36.7278981732,4,1
5859,DOXORUBICIN_MK-8776_KPL1,DOXORUBICIN,MK-8776,KPL1,-7.5069139387,4,0
5860,DOXORUBICIN_MK-8776_LNCAP,DOXORUBICIN,MK-8776,LNCAP,-5.6646612568,4,0
5861,DOXORUBICIN_MK-8776_LOVO,DOXORUBICIN,MK-8776,LOVO,11.1679322418,4,0
5862,DOXORUBICIN_MK-8776_MDAMB436,DOXORUBICIN,MK-8776,MDAMB436,19.9321308907,4,0
5863,DOXORUBICIN_MK-8776_MSTO,DOXORUBICIN,MK-8776,MSTO,-4.7995513241,4,0
5864,DOXORUBICIN_MK-8776_NCIH1650,DOXORUBICIN,MK-8776,NCIH1650,24.5143169002,4,0
5865,DOXORUBICIN_MK-8776_NCIH2122,DOXORUBICIN,MK-8776,NCIH2122,-12.5149383762,4,0
5866,DOXORUBICIN_MK-8776_NCIH23,DOXORUBICIN,MK-8776,NCIH23,4.1495987613,4,0
5867,DOXORUBICIN_MK-8776_NCIH460,DOXORUBICIN,MK-8776,NCIH460,8.4758945954,4,0
5868,DOXORUBICIN_MK-8776_NCIH520,DOXORUBICIN,MK-8776,NCIH520,24.5371762188,4,0
5869,DOXORUBICIN_MK-8776_OCUBM,DOXORUBICIN,MK-8776,OCUBM,1.7740452682,4,0
5870,DOXORUBICIN_MK-8776_OV90,DOXORUBICIN,MK-8776,OV90,-1.5913758919,4,0
5871,DOXORUBICIN_MK-8776_OVCAR3,DOXORUBICIN,MK-8776,OVCAR3,52.0357217653,4,1
5872,DOXORUBICIN_MK-8776_PA1,DOXORUBICIN,MK-8776,PA1,-14.6897215202,4,0
5873,DOXORUBICIN_MK-8776_RKO,DOXORUBICIN,MK-8776,RKO,-5.4937598158,4,0
5874,DOXORUBICIN_MK-8776_RPMI7951,DOXORUBICIN,MK-8776,RPMI7951,-0.8487250618,4,0
5875,DOXORUBICIN_MK-8776_SKMEL30,DOXORUBICIN,MK-8776,SKMEL30,37.9554853368,4,1
5876,DOXORUBICIN_MK-8776_SKMES1,DOXORUBICIN,MK-8776,SKMES1,-15.1597703912,4,0
5877,DOXORUBICIN_MK-8776_SKOV3,DOXORUBICIN,MK-8776,SKOV3,12.0148075675,4,0
5878,DOXORUBICIN_MK-8776_SW620,DOXORUBICIN,MK-8776,SW620,-4.5654365893,4,0
5879,DOXORUBICIN_MK-8776_SW837,DOXORUBICIN,MK-8776,SW837,6.3019136168,4,0
5880,DOXORUBICIN_MK-8776_T47D,DOXORUBICIN,MK-8776,T47D,-2.7703840634,4,0
5881,DOXORUBICIN_MK-8776_UACC62,DOXORUBICIN,MK-8776,UACC62,1.1885185518,4,0
5882,DOXORUBICIN_MK-8776_UWB1289BRCA1,DOXORUBICIN,MK-8776,UWB1289BRCA1,-9.1049017272,4,0
5883,DOXORUBICIN_MK-8776_UWB1289,DOXORUBICIN,MK-8776,UWB1289,6.175849831,4,0
5884,DOXORUBICIN_MK-8776_VCAP,DOXORUBICIN,MK-8776,VCAP,23.0807242405,4,0
5885,DOXORUBICIN_MK-8776_ZR751,DOXORUBICIN,MK-8776,ZR751,-0.5083213514,4,0
5964,DOXORUBICIN_SUNITINIB_A2058,DOXORUBICIN,SUNITINIB,A2058,-3.1660455861,4,0
5965,DOXORUBICIN_SUNITINIB_A2780,DOXORUBICIN,SUNITINIB,A2780,-2.4623255149,4,0
5966,DOXORUBICIN_SUNITINIB_A375,DOXORUBICIN,SUNITINIB,A375,-31.9658848453,4,0
5967,DOXORUBICIN_SUNITINIB_A427,DOXORUBICIN,SUNITINIB,A427,0.299031611,4,0
5968,DOXORUBICIN_SUNITINIB_CAOV3,DOXORUBICIN,SUNITINIB,CAOV3,-2.4510665532,4,0
5969,DOXORUBICIN_SUNITINIB_COLO320DM,DOXORUBICIN,SUNITINIB,COLO320DM,-0.9954457786,4,0
5970,DOXORUBICIN_SUNITINIB_DLD1,DOXORUBICIN,SUNITINIB,DLD1,-7.5411546946,4,0
5971,DOXORUBICIN_SUNITINIB_EFM192B,DOXORUBICIN,SUNITINIB,EFM192B,-15.7829525537,4,0
5972,DOXORUBICIN_SUNITINIB_ES2,DOXORUBICIN,SUNITINIB,ES2,-4.5273195747,4,0
5973,DOXORUBICIN_SUNITINIB_HCT116,DOXORUBICIN,SUNITINIB,HCT116,-8.3288867606,4,0
5974,DOXORUBICIN_SUNITINIB_HT144,DOXORUBICIN,SUNITINIB,HT144,-4.6103970187,4,0
5975,DOXORUBICIN_SUNITINIB_HT29,DOXORUBICIN,SUNITINIB,HT29,-7.9425801668,4,0
5976,DOXORUBICIN_SUNITINIB_KPL1,DOXORUBICIN,SUNITINIB,KPL1,0.0156932174,4,0
5977,DOXORUBICIN_SUNITINIB_LNCAP,DOXORUBICIN,SUNITINIB,LNCAP,-23.8476482435,4,0
5978,DOXORUBICIN_SUNITINIB_LOVO,DOXORUBICIN,SUNITINIB,LOVO,-2.0369640872,4,0
5979,DOXORUBICIN_SUNITINIB_MDAMB436,DOXORUBICIN,SUNITINIB,MDAMB436,-6.4312618593,4,0
5980,DOXORUBICIN_SUNITINIB_MSTO,DOXORUBICIN,SUNITINIB,MSTO,-14.5628325424,4,0
5981,DOXORUBICIN_SUNITINIB_NCIH1650,DOXORUBICIN,SUNITINIB,NCIH1650,-1.2461722134,4,0
5982,DOXORUBICIN_SUNITINIB_NCIH2122,DOXORUBICIN,SUNITINIB,NCIH2122,-4.3840078353,4,0
5983,DOXORUBICIN_SUNITINIB_NCIH23,DOXORUBICIN,SUNITINIB,NCIH23,-15.5478895584,4,0
5984,DOXORUBICIN_SUNITINIB_NCIH460,DOXORUBICIN,SUNITINIB,NCIH460,-1.4668981083,4,0
5985,DOXORUBICIN_SUNITINIB_NCIH520,DOXORUBICIN,SUNITINIB,NCIH520,-10.6692484746,4,0
5986,DOXORUBICIN_SUNITINIB_OCUBM,DOXORUBICIN,SUNITINIB,OCUBM,-4.9677573609,4,0
5987,DOXORUBICIN_SUNITINIB_OV90,DOXORUBICIN,SUNITINIB,OV90,-12.6996824454,4,0
5988,DOXORUBICIN_SUNITINIB_OVCAR3,DOXORUBICIN,SUNITINIB,OVCAR3,-9.5464049396,4,0
5989,DOXORUBICIN_SUNITINIB_PA1,DOXORUBICIN,SUNITINIB,PA1,-7.10505902,4,0
5990,DOXORUBICIN_SUNITINIB_RKO,DOXORUBICIN,SUNITINIB,RKO,-9.8074472581,4,0
5991,DOXORUBICIN_SUNITINIB_RPMI7951,DOXORUBICIN,SUNITINIB,RPMI7951,-12.9504049837,4,0
5992,DOXORUBICIN_SUNITINIB_SKMEL30,DOXORUBICIN,SUNITINIB,SKMEL30,-4.0461601816,4,0
5993,DOXORUBICIN_SUNITINIB_SKMES1,DOXORUBICIN,SUNITINIB,SKMES1,-16.6311869593,4,0
5994,DOXORUBICIN_SUNITINIB_SKOV3,DOXORUBICIN,SUNITINIB,SKOV3,-14.3831917698,4,0
5995,DOXORUBICIN_SUNITINIB_SW620,DOXORUBICIN,SUNITINIB,SW620,0.5981044523,4,0
5996,DOXORUBICIN_SUNITINIB_SW837,DOXORUBICIN,SUNITINIB,SW837,-3.2562957752,4,0
5997,DOXORUBICIN_SUNITINIB_T47D,DOXORUBICIN,SUNITINIB,T47D,-12.0978464492,4,0
5998,DOXORUBICIN_SUNITINIB_UACC62,DOXORUBICIN,SUNITINIB,UACC62,-1.8407519725,4,0
5999,DOXORUBICIN_SUNITINIB_UWB1289BRCA1,DOXORUBICIN,SUNITINIB,UWB1289BRCA1,6.293546171,4,0
6000,DOXORUBICIN_SUNITINIB_UWB1289,DOXORUBICIN,SUNITINIB,UWB1289,-1.2922347037,4,0
6001,DOXORUBICIN_SUNITINIB_VCAP,DOXORUBICIN,SUNITINIB,VCAP,-4.059515997,4,0
6002,DOXORUBICIN_SUNITINIB_ZR751,DOXORUBICIN,SUNITINIB,ZR751,-6.1199831301,4,0
6081,ERLOTINIB_ABT-888_A2058,ERLOTINIB,ABT-888,A2058,9.6671129656,4,0
6082,ERLOTINIB_ABT-888_A2780,ERLOTINIB,ABT-888,A2780,7.6721183735,4,0
6083,ERLOTINIB_ABT-888_A375,ERLOTINIB,ABT-888,A375,-1.8874765729,4,0
6084,ERLOTINIB_ABT-888_A427,ERLOTINIB,ABT-888,A427,-1.9265033049,4,0
6085,ERLOTINIB_ABT-888_CAOV3,ERLOTINIB,ABT-888,CAOV3,5.1016970293,4,0
6086,ERLOTINIB_ABT-888_COLO320DM,ERLOTINIB,ABT-888,COLO320DM,-1.2402229651,4,0
6087,ERLOTINIB_ABT-888_DLD1,ERLOTINIB,ABT-888,DLD1,3.2690548245,4,0
6088,ERLOTINIB_ABT-888_EFM192B,ERLOTINIB,ABT-888,EFM192B,3.3660330971,4,0
6089,ERLOTINIB_ABT-888_ES2,ERLOTINIB,ABT-888,ES2,-12.4334974094,4,0
6090,ERLOTINIB_ABT-888_HCT116,ERLOTINIB,ABT-888,HCT116,-3.424746588,4,0
6091,ERLOTINIB_ABT-888_HT144,ERLOTINIB,ABT-888,HT144,-5.994644575,4,0
6092,ERLOTINIB_ABT-888_HT29,ERLOTINIB,ABT-888,HT29,-11.2631194076,4,0
6093,ERLOTINIB_ABT-888_KPL1,ERLOTINIB,ABT-888,KPL1,-2.1828809956,4,0
6094,ERLOTINIB_ABT-888_LNCAP,ERLOTINIB,ABT-888,LNCAP,-23.8823541012,4,0
6095,ERLOTINIB_ABT-888_LOVO,ERLOTINIB,ABT-888,LOVO,0.8592024837,4,0
6096,ERLOTINIB_ABT-888_MDAMB436,ERLOTINIB,ABT-888,MDAMB436,3.6035069968,4,0
6097,ERLOTINIB_ABT-888_MSTO,ERLOTINIB,ABT-888,MSTO,52.032564069,4,1
6098,ERLOTINIB_ABT-888_NCIH1650,ERLOTINIB,ABT-888,NCIH1650,-7.1170124717,4,0
6099,ERLOTINIB_ABT-888_NCIH2122,ERLOTINIB,ABT-888,NCIH2122,1.0025512178,4,0
6100,ERLOTINIB_ABT-888_NCIH23,ERLOTINIB,ABT-888,NCIH23,-4.7355478222,4,0
6101,ERLOTINIB_ABT-888_NCIH460,ERLOTINIB,ABT-888,NCIH460,-6.5156533334,4,0
6102,ERLOTINIB_ABT-888_NCIH520,ERLOTINIB,ABT-888,NCIH520,-3.7686561903,4,0
6103,ERLOTINIB_ABT-888_OCUBM,ERLOTINIB,ABT-888,OCUBM,11.9528307537,4,0
6104,ERLOTINIB_ABT-888_OV90,ERLOTINIB,ABT-888,OV90,-13.3202091082,4,0
6105,ERLOTINIB_ABT-888_OVCAR3,ERLOTINIB,ABT-888,OVCAR3,-5.767442668,4,0
6106,ERLOTINIB_ABT-888_PA1,ERLOTINIB,ABT-888,PA1,4.9592629843,4,0
6107,ERLOTINIB_ABT-888_RKO,ERLOTINIB,ABT-888,RKO,-5.9559654214,4,0
6108,ERLOTINIB_ABT-888_RPMI7951,ERLOTINIB,ABT-888,RPMI7951,-8.0931088204,4,0
6109,ERLOTINIB_ABT-888_SKMEL30,ERLOTINIB,ABT-888,SKMEL30,-1.2771474043,4,0
6110,ERLOTINIB_ABT-888_SKMES1,ERLOTINIB,ABT-888,SKMES1,1.8673791234,4,0
6111,ERLOTINIB_ABT-888_SKOV3,ERLOTINIB,ABT-888,SKOV3,0.8057792608,4,0
6112,ERLOTINIB_ABT-888_SW620,ERLOTINIB,ABT-888,SW620,-11.6446806576,4,0
6113,ERLOTINIB_ABT-888_SW837,ERLOTINIB,ABT-888,SW837,1.0881545563,4,0
6114,ERLOTINIB_ABT-888_T47D,ERLOTINIB,ABT-888,T47D,-14.1533114852,4,0
6115,ERLOTINIB_ABT-888_UACC62,ERLOTINIB,ABT-888,UACC62,-8.2480659553,4,0
6116,ERLOTINIB_ABT-888_UWB1289BRCA1,ERLOTINIB,ABT-888,UWB1289BRCA1,2.2866912375,4,0
6117,ERLOTINIB_ABT-888_UWB1289,ERLOTINIB,ABT-888,UWB1289,7.8437858502,4,0
6118,ERLOTINIB_ABT-888_VCAP,ERLOTINIB,ABT-888,VCAP,-17.275739821,4,0
6119,ERLOTINIB_ABT-888_ZR751,ERLOTINIB,ABT-888,ZR751,-1.4024356535,4,0
6276,ERLOTINIB_GELDANAMYCIN_A2058,ERLOTINIB,GELDANAMYCIN,A2058,19.8583289401,4,0
6277,ERLOTINIB_GELDANAMYCIN_A2780,ERLOTINIB,GELDANAMYCIN,A2780,-0.6061039691,4,0
6278,ERLOTINIB_GELDANAMYCIN_A375,ERLOTINIB,GELDANAMYCIN,A375,36.1875615636,4,1
6279,ERLOTINIB_GELDANAMYCIN_A427,ERLOTINIB,GELDANAMYCIN,A427,-3.7595995483,4,0
6280,ERLOTINIB_GELDANAMYCIN_CAOV3,ERLOTINIB,GELDANAMYCIN,CAOV3,2.7183547513,4,0
6281,ERLOTINIB_GELDANAMYCIN_COLO320DM,ERLOTINIB,GELDANAMYCIN,COLO320DM,-0.2523402211,4,0
6282,ERLOTINIB_GELDANAMYCIN_DLD1,ERLOTINIB,GELDANAMYCIN,DLD1,31.6796519915,4,1
6283,ERLOTINIB_GELDANAMYCIN_EFM192B,ERLOTINIB,GELDANAMYCIN,EFM192B,0.290804032,4,0
6284,ERLOTINIB_GELDANAMYCIN_ES2,ERLOTINIB,GELDANAMYCIN,ES2,-3.0598346432,4,0
6285,ERLOTINIB_GELDANAMYCIN_HCT116,ERLOTINIB,GELDANAMYCIN,HCT116,41.6249575358,4,1
6286,ERLOTINIB_GELDANAMYCIN_HT144,ERLOTINIB,GELDANAMYCIN,HT144,15.6637565514,4,0
6287,ERLOTINIB_GELDANAMYCIN_HT29,ERLOTINIB,GELDANAMYCIN,HT29,6.1133274467,4,0
6288,ERLOTINIB_GELDANAMYCIN_KPL1,ERLOTINIB,GELDANAMYCIN,KPL1,8.3930886513,4,0
6289,ERLOTINIB_GELDANAMYCIN_LNCAP,ERLOTINIB,GELDANAMYCIN,LNCAP,18.1382982951,4,0
6290,ERLOTINIB_GELDANAMYCIN_LOVO,ERLOTINIB,GELDANAMYCIN,LOVO,-2.718358817,4,0
6291,ERLOTINIB_GELDANAMYCIN_MDAMB436,ERLOTINIB,GELDANAMYCIN,MDAMB436,16.8485658852,4,0
6292,ERLOTINIB_GELDANAMYCIN_MSTO,ERLOTINIB,GELDANAMYCIN,MSTO,-22.2118545349,4,0
6293,ERLOTINIB_GELDANAMYCIN_NCIH1650,ERLOTINIB,GELDANAMYCIN,NCIH1650,15.1667441343,4,0
6294,ERLOTINIB_GELDANAMYCIN_NCIH2122,ERLOTINIB,GELDANAMYCIN,NCIH2122,14.0081981502,4,0
6295,ERLOTINIB_GELDANAMYCIN_NCIH23,ERLOTINIB,GELDANAMYCIN,NCIH23,0.0552461564,4,0
6296,ERLOTINIB_GELDANAMYCIN_NCIH460,ERLOTINIB,GELDANAMYCIN,NCIH460,19.6340789023,4,0
6297,ERLOTINIB_GELDANAMYCIN_NCIH520,ERLOTINIB,GELDANAMYCIN,NCIH520,14.496629361,4,0
6298,ERLOTINIB_GELDANAMYCIN_OCUBM,ERLOTINIB,GELDANAMYCIN,OCUBM,-12.9753620977,4,0
6299,ERLOTINIB_GELDANAMYCIN_OV90,ERLOTINIB,GELDANAMYCIN,OV90,-8.9568886375,4,0
6300,ERLOTINIB_GELDANAMYCIN_OVCAR3,ERLOTINIB,GELDANAMYCIN,OVCAR3,-34.6571749608,4,0
6301,ERLOTINIB_GELDANAMYCIN_PA1,ERLOTINIB,GELDANAMYCIN,PA1,12.7639593955,4,0
6302,ERLOTINIB_GELDANAMYCIN_RKO,ERLOTINIB,GELDANAMYCIN,RKO,2.1746192737,4,0
6303,ERLOTINIB_GELDANAMYCIN_RPMI7951,ERLOTINIB,GELDANAMYCIN,RPMI7951,-10.7232884815,4,0
6304,ERLOTINIB_GELDANAMYCIN_SKMEL30,ERLOTINIB,GELDANAMYCIN,SKMEL30,5.5273991865,4,0
6305,ERLOTINIB_GELDANAMYCIN_SKMES1,ERLOTINIB,GELDANAMYCIN,SKMES1,22.2709014076,4,0
6306,ERLOTINIB_GELDANAMYCIN_SKOV3,ERLOTINIB,GELDANAMYCIN,SKOV3,3.2261508974,4,0
6307,ERLOTINIB_GELDANAMYCIN_SW620,ERLOTINIB,GELDANAMYCIN,SW620,-8.0821145705,4,0
6308,ERLOTINIB_GELDANAMYCIN_SW837,ERLOTINIB,GELDANAMYCIN,SW837,4.3503124435,4,0
6309,ERLOTINIB_GELDANAMYCIN_T47D,ERLOTINIB,GELDANAMYCIN,T47D,14.6882176268,4,0
6310,ERLOTINIB_GELDANAMYCIN_UACC62,ERLOTINIB,GELDANAMYCIN,UACC62,11.9198048977,4,0
6311,ERLOTINIB_GELDANAMYCIN_UWB1289BRCA1,ERLOTINIB,GELDANAMYCIN,UWB1289BRCA1,-22.8384816859,4,0
6312,ERLOTINIB_GELDANAMYCIN_UWB1289,ERLOTINIB,GELDANAMYCIN,UWB1289,-22.8838451622,4,0
6313,ERLOTINIB_GELDANAMYCIN_VCAP,ERLOTINIB,GELDANAMYCIN,VCAP,0.3463074184,4,0
6314,ERLOTINIB_GELDANAMYCIN_ZR751,ERLOTINIB,GELDANAMYCIN,ZR751,2.627795424,4,0
6315,ERLOTINIB_MK-8669_A2058,ERLOTINIB,MK-8669,A2058,52.2617159832,4,1
6316,ERLOTINIB_MK-8669_A2780,ERLOTINIB,MK-8669,A2780,36.2398734353,4,1
6317,ERLOTINIB_MK-8669_A375,ERLOTINIB,MK-8669,A375,56.6649120738,4,1
