,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold,label
4135,DASATINIB_BEZ-235_NCIH23,DASATINIB,BEZ-235,NCIH23,58.2880445173,4,1
4136,DASATINIB_BEZ-235_NCIH460,DASATINIB,BEZ-235,NCIH460,80.6956692166,4,1
4137,DASATINIB_BEZ-235_NCIH520,DASATINIB,BEZ-235,NCIH520,60.1404290674,4,1
4138,DASATINIB_BEZ-235_OCUBM,DASATINIB,BEZ-235,OCUBM,34.5942584289,4,1
4139,DASATINIB_BEZ-235_OV90,DASATINIB,BEZ-235,OV90,46.7993247883,4,1
4140,DASATINIB_BEZ-235_OVCAR3,DASATINIB,BEZ-235,OVCAR3,89.8002045905,4,1
4141,DASATINIB_BEZ-235_PA1,DASATINIB,BEZ-235,PA1,33.93629876,4,1
4142,DASATINIB_BEZ-235_RKO,DASATINIB,BEZ-235,RKO,34.9504809788,4,1
4143,DASATINIB_BEZ-235_RPMI7951,DASATINIB,BEZ-235,RPMI7951,39.4021229149,4,1
4144,DASATINIB_BEZ-235_SKMEL30,DASATINIB,BEZ-235,SKMEL30,34.1108394391,4,1
4145,DASATINIB_BEZ-235_SKMES1,DASATINIB,BEZ-235,SKMES1,36.1315524325,4,1
4146,DASATINIB_BEZ-235_SKOV3,DASATINIB,BEZ-235,SKOV3,40.898123867,4,1
4147,DASATINIB_BEZ-235_SW620,DASATINIB,BEZ-235,SW620,59.5208847443,4,1
4148,DASATINIB_BEZ-235_SW837,DASATINIB,BEZ-235,SW837,82.6875836491,4,1
4149,DASATINIB_BEZ-235_T47D,DASATINIB,BEZ-235,T47D,169.7166583401,4,1
4150,DASATINIB_BEZ-235_UACC62,DASATINIB,BEZ-235,UACC62,38.8540731443,4,1
4151,DASATINIB_BEZ-235_UWB1289BRCA1,DASATINIB,BEZ-235,UWB1289BRCA1,26.2543156776,4,0
4152,DASATINIB_BEZ-235_UWB1289,DASATINIB,BEZ-235,UWB1289,20.018931465,4,0
4153,DASATINIB_BEZ-235_VCAP,DASATINIB,BEZ-235,VCAP,47.2309885024,4,1
4154,DASATINIB_BEZ-235_ZR751,DASATINIB,BEZ-235,ZR751,21.5483832507,4,0
4194,DASATINIB_GELDANAMYCIN_A2058,DASATINIB,GELDANAMYCIN,A2058,-6.1123817221,4,0
4195,DASATINIB_GELDANAMYCIN_A2780,DASATINIB,GELDANAMYCIN,A2780,36.0692211875,4,1
4196,DASATINIB_GELDANAMYCIN_A375,DASATINIB,GELDANAMYCIN,A375,47.0725127553,4,1
4197,DASATINIB_GELDANAMYCIN_A427,DASATINIB,GELDANAMYCIN,A427,28.0045111205,4,0
4198,DASATINIB_GELDANAMYCIN_CAOV3,DASATINIB,GELDANAMYCIN,CAOV3,-24.2248957277,4,0
4199,DASATINIB_GELDANAMYCIN_COLO320DM,DASATINIB,GELDANAMYCIN,COLO320DM,-3.6830230709,4,0
4200,DASATINIB_GELDANAMYCIN_DLD1,DASATINIB,GELDANAMYCIN,DLD1,21.2472535153,4,0
4201,DASATINIB_GELDANAMYCIN_EFM192B,DASATINIB,GELDANAMYCIN,EFM192B,44.9640881072,4,1
4202,DASATINIB_GELDANAMYCIN_ES2,DASATINIB,GELDANAMYCIN,ES2,-5.7423832232,4,0
4203,DASATINIB_GELDANAMYCIN_HCT116,DASATINIB,GELDANAMYCIN,HCT116,32.1228093645,4,1
4204,DASATINIB_GELDANAMYCIN_HT144,DASATINIB,GELDANAMYCIN,HT144,-55.1388975573,4,0
4205,DASATINIB_GELDANAMYCIN_HT29,DASATINIB,GELDANAMYCIN,HT29,31.1858705077,4,1
4206,DASATINIB_GELDANAMYCIN_KPL1,DASATINIB,GELDANAMYCIN,KPL1,17.9980904395,4,0
4207,DASATINIB_GELDANAMYCIN_LNCAP,DASATINIB,GELDANAMYCIN,LNCAP,65.5419060109,4,1
4208,DASATINIB_GELDANAMYCIN_LOVO,DASATINIB,GELDANAMYCIN,LOVO,28.7007065333,4,0
4209,DASATINIB_GELDANAMYCIN_MDAMB436,DASATINIB,GELDANAMYCIN,MDAMB436,20.0941080328,4,0
4210,DASATINIB_GELDANAMYCIN_MSTO,DASATINIB,GELDANAMYCIN,MSTO,90.46363381,4,1
4211,DASATINIB_GELDANAMYCIN_NCIH1650,DASATINIB,GELDANAMYCIN,NCIH1650,52.4963201072,4,1
4212,DASATINIB_GELDANAMYCIN_NCIH2122,DASATINIB,GELDANAMYCIN,NCIH2122,-5.7727020143,4,0
4213,DASATINIB_GELDANAMYCIN_NCIH23,DASATINIB,GELDANAMYCIN,NCIH23,33.6955339345,4,1
4214,DASATINIB_GELDANAMYCIN_NCIH460,DASATINIB,GELDANAMYCIN,NCIH460,0.7265659533,4,0
4215,DASATINIB_GELDANAMYCIN_NCIH520,DASATINIB,GELDANAMYCIN,NCIH520,17.9590454083,4,0
4216,DASATINIB_GELDANAMYCIN_OCUBM,DASATINIB,GELDANAMYCIN,OCUBM,3.0773361868,4,0
4217,DASATINIB_GELDANAMYCIN_OV90,DASATINIB,GELDANAMYCIN,OV90,22.6680254808,4,0
4218,DASATINIB_GELDANAMYCIN_OVCAR3,DASATINIB,GELDANAMYCIN,OVCAR3,32.7740719024,4,1
4219,DASATINIB_GELDANAMYCIN_PA1,DASATINIB,GELDANAMYCIN,PA1,7.6137569234,4,0
4220,DASATINIB_GELDANAMYCIN_RKO,DASATINIB,GELDANAMYCIN,RKO,3.4900535456,4,0
4221,DASATINIB_GELDANAMYCIN_RPMI7951,DASATINIB,GELDANAMYCIN,RPMI7951,13.0484306278,4,0
4222,DASATINIB_GELDANAMYCIN_SKMEL30,DASATINIB,GELDANAMYCIN,SKMEL30,-22.0573328409,4,0
4223,DASATINIB_GELDANAMYCIN_SKMES1,DASATINIB,GELDANAMYCIN,SKMES1,32.9673051371,4,1
4224,DASATINIB_GELDANAMYCIN_SKOV3,DASATINIB,GELDANAMYCIN,SKOV3,4.3729170951,4,0
4225,DASATINIB_GELDANAMYCIN_SW620,DASATINIB,GELDANAMYCIN,SW620,10.25660572,4,0
4226,DASATINIB_GELDANAMYCIN_SW837,DASATINIB,GELDANAMYCIN,SW837,31.3239101718,4,1
4227,DASATINIB_GELDANAMYCIN_T47D,DASATINIB,GELDANAMYCIN,T47D,-1.7872610363,4,0
4228,DASATINIB_GELDANAMYCIN_UACC62,DASATINIB,GELDANAMYCIN,UACC62,-19.7590509559,4,0
4229,DASATINIB_GELDANAMYCIN_UWB1289BRCA1,DASATINIB,GELDANAMYCIN,UWB1289BRCA1,-23.4469544423,4,0
4230,DASATINIB_GELDANAMYCIN_UWB1289,DASATINIB,GELDANAMYCIN,UWB1289,-11.9169822826,4,0
4231,DASATINIB_GELDANAMYCIN_VCAP,DASATINIB,GELDANAMYCIN,VCAP,13.3645848558,4,0
4232,DASATINIB_GELDANAMYCIN_ZR751,DASATINIB,GELDANAMYCIN,ZR751,-23.6469255598,4,0
4233,DASATINIB_MK-8669_A2058,DASATINIB,MK-8669,A2058,84.4453477137,4,1
4234,DASATINIB_MK-8669_A2780,DASATINIB,MK-8669,A2780,98.6765752458,4,1
4235,DASATINIB_MK-8669_A375,DASATINIB,MK-8669,A375,59.738895234,4,1
4236,DASATINIB_MK-8669_A427,DASATINIB,MK-8669,A427,48.6036918649,4,1
4237,DASATINIB_MK-8669_CAOV3,DASATINIB,MK-8669,CAOV3,27.5371643758,4,0
4238,DASATINIB_MK-8669_COLO320DM,DASATINIB,MK-8669,COLO320DM,7.0755410183,4,0
4239,DASATINIB_MK-8669_DLD1,DASATINIB,MK-8669,DLD1,37.9289296286,4,1
4240,DASATINIB_MK-8669_EFM192B,DASATINIB,MK-8669,EFM192B,51.9772178792,4,1
4241,DASATINIB_MK-8669_ES2,DASATINIB,MK-8669,ES2,35.7009450717,4,1
4242,DASATINIB_MK-8669_HCT116,DASATINIB,MK-8669,HCT116,-18.7063547813,4,0
4243,DASATINIB_MK-8669_HT144,DASATINIB,MK-8669,HT144,-11.9108411772,4,0
4244,DASATINIB_MK-8669_HT29,DASATINIB,MK-8669,HT29,58.3622041653,4,1
4245,DASATINIB_MK-8669_KPL1,DASATINIB,MK-8669,KPL1,50.6015714266,4,1
4246,DASATINIB_MK-8669_LNCAP,DASATINIB,MK-8669,LNCAP,13.4115521984,4,0
4247,DASATINIB_MK-8669_LOVO,DASATINIB,MK-8669,LOVO,56.9264131578,4,1
4248,DASATINIB_MK-8669_MDAMB436,DASATINIB,MK-8669,MDAMB436,47.5294483552,4,1
4249,DASATINIB_MK-8669_MSTO,DASATINIB,MK-8669,MSTO,113.1061478186,4,1
4250,DASATINIB_MK-8669_NCIH1650,DASATINIB,MK-8669,NCIH1650,44.668672034,4,1
4251,DASATINIB_MK-8669_NCIH2122,DASATINIB,MK-8669,NCIH2122,-40.1470159777,4,0
4252,DASATINIB_MK-8669_NCIH23,DASATINIB,MK-8669,NCIH23,56.7522170092,4,1
4253,DASATINIB_MK-8669_NCIH460,DASATINIB,MK-8669,NCIH460,39.8192077733,4,1
4254,DASATINIB_MK-8669_NCIH520,DASATINIB,MK-8669,NCIH520,73.2804651855,4,1
4255,DASATINIB_MK-8669_OCUBM,DASATINIB,MK-8669,OCUBM,28.2133968963,4,0
4256,DASATINIB_MK-8669_OV90,DASATINIB,MK-8669,OV90,54.9331081087,4,1
4257,DASATINIB_MK-8669_OVCAR3,DASATINIB,MK-8669,OVCAR3,75.9229842276,4,1
4258,DASATINIB_MK-8669_PA1,DASATINIB,MK-8669,PA1,-7.4571471507,4,0
4259,DASATINIB_MK-8669_RKO,DASATINIB,MK-8669,RKO,58.2716916139,4,1
4260,DASATINIB_MK-8669_RPMI7951,DASATINIB,MK-8669,RPMI7951,54.7248702039,4,1
4261,DASATINIB_MK-8669_SKMEL30,DASATINIB,MK-8669,SKMEL30,19.6827256308,4,0
4262,DASATINIB_MK-8669_SKMES1,DASATINIB,MK-8669,SKMES1,2.7712943513,4,0
4263,DASATINIB_MK-8669_SKOV3,DASATINIB,MK-8669,SKOV3,28.797421563,4,0
4264,DASATINIB_MK-8669_SW620,DASATINIB,MK-8669,SW620,45.5529208857,4,1
4265,DASATINIB_MK-8669_SW837,DASATINIB,MK-8669,SW837,51.5572361649,4,1
4266,DASATINIB_MK-8669_T47D,DASATINIB,MK-8669,T47D,54.0152882426,4,1
4267,DASATINIB_MK-8669_UACC62,DASATINIB,MK-8669,UACC62,21.4208594047,4,0
4268,DASATINIB_MK-8669_UWB1289BRCA1,DASATINIB,MK-8669,UWB1289BRCA1,-2.7618163451,4,0
4269,DASATINIB_MK-8669_UWB1289,DASATINIB,MK-8669,UWB1289,3.3355332292,4,0
4270,DASATINIB_MK-8669_VCAP,DASATINIB,MK-8669,VCAP,52.5198389514,4,1
4271,DASATINIB_MK-8669_ZR751,DASATINIB,MK-8669,ZR751,16.7611652639,4,0
4365,DASATINIB_SN-38_A2058,DASATINIB,SN-38,A2058,34.0149622635,4,1
4366,DASATINIB_SN-38_A2780,DASATINIB,SN-38,A2780,74.3626091155,4,1
4367,DASATINIB_SN-38_A375,DASATINIB,SN-38,A375,29.7739700626,4,0
4368,DASATINIB_SN-38_A427,DASATINIB,SN-38,A427,28.1954615418,4,0
4369,DASATINIB_SN-38_CAOV3,DASATINIB,SN-38,CAOV3,20.1197884994,4,0
4370,DASATINIB_SN-38_COLO320DM,DASATINIB,SN-38,COLO320DM,4.5095323701,4,0
4371,DASATINIB_SN-38_DLD1,DASATINIB,SN-38,DLD1,18.8463368758,4,0
4372,DASATINIB_SN-38_EFM192B,DASATINIB,SN-38,EFM192B,20.1129090673,4,0
4373,DASATINIB_SN-38_ES2,DASATINIB,SN-38,ES2,11.7638870143,4,0
4374,DASATINIB_SN-38_HCT116,DASATINIB,SN-38,HCT116,0.4233868813,4,0
4375,DASATINIB_SN-38_HT144,DASATINIB,SN-38,HT144,-8.4647013654,4,0
4376,DASATINIB_SN-38_HT29,DASATINIB,SN-38,HT29,24.5809173734,4,0
4377,DASATINIB_SN-38_KPL1,DASATINIB,SN-38,KPL1,20.6107762,4,0
4378,DASATINIB_SN-38_LNCAP,DASATINIB,SN-38,LNCAP,-11.8425192083,4,0
4379,DASATINIB_SN-38_LOVO,DASATINIB,SN-38,LOVO,39.6859891118,4,1
4380,DASATINIB_SN-38_MDAMB436,DASATINIB,SN-38,MDAMB436,28.8025395985,4,0
4381,DASATINIB_SN-38_MSTO,DASATINIB,SN-38,MSTO,89.0881226613,4,1
4382,DASATINIB_SN-38_NCIH1650,DASATINIB,SN-38,NCIH1650,35.8039923517,4,1
4383,DASATINIB_SN-38_NCIH2122,DASATINIB,SN-38,NCIH2122,-29.043230585,4,0
4384,DASATINIB_SN-38_NCIH23,DASATINIB,SN-38,NCIH23,19.5079780824,4,0
4385,DASATINIB_SN-38_NCIH460,DASATINIB,SN-38,NCIH460,27.1601580736,4,0
4386,DASATINIB_SN-38_NCIH520,DASATINIB,SN-38,NCIH520,47.2907730282,4,1
4387,DASATINIB_SN-38_OCUBM,DASATINIB,SN-38,OCUBM,5.81489853,4,0
4388,DASATINIB_SN-38_OV90,DASATINIB,SN-38,OV90,5.7899155968,4,0
4389,DASATINIB_SN-38_OVCAR3,DASATINIB,SN-38,OVCAR3,94.6605938636,4,1
4390,DASATINIB_SN-38_PA1,DASATINIB,SN-38,PA1,35.5656716299,4,1
4391,DASATINIB_SN-38_RKO,DASATINIB,SN-38,RKO,21.3119170569,4,0
4392,DASATINIB_SN-38_RPMI7951,DASATINIB,SN-38,RPMI7951,16.8134950136,4,0
4393,DASATINIB_SN-38_SKMEL30,DASATINIB,SN-38,SKMEL30,-11.1153294137,4,0
4394,DASATINIB_SN-38_SKMES1,DASATINIB,SN-38,SKMES1,5.949383929,4,0
4395,DASATINIB_SN-38_SKOV3,DASATINIB,SN-38,SKOV3,4.8147921365,4,0
4396,DASATINIB_SN-38_SW620,DASATINIB,SN-38,SW620,30.3963555999,4,1
4397,DASATINIB_SN-38_SW837,DASATINIB,SN-38,SW837,36.3994449083,4,1
4398,DASATINIB_SN-38_T47D,DASATINIB,SN-38,T47D,40.4199567779,4,1
4399,DASATINIB_SN-38_UACC62,DASATINIB,SN-38,UACC62,26.8880690333,4,0
4400,DASATINIB_SN-38_UWB1289BRCA1,DASATINIB,SN-38,UWB1289BRCA1,16.9282814806,4,0
4401,DASATINIB_SN-38_UWB1289,DASATINIB,SN-38,UWB1289,16.9117448875,4,0
4402,DASATINIB_SN-38_VCAP,DASATINIB,SN-38,VCAP,31.3949813962,4,1
4403,DASATINIB_SN-38_ZR751,DASATINIB,SN-38,ZR751,-4.6750337263,4,0
4521,DEXAMETHASONE_AZD1775_A2058,DEXAMETHASONE,AZD1775,A2058,-6.0379847151,4,0
4522,DEXAMETHASONE_AZD1775_A2780,DEXAMETHASONE,AZD1775,A2780,2.1655321786,4,0
4523,DEXAMETHASONE_AZD1775_A375,DEXAMETHASONE,AZD1775,A375,8.7194559775,4,0
4524,DEXAMETHASONE_AZD1775_A427,DEXAMETHASONE,AZD1775,A427,7.0675192948,4,0
4525,DEXAMETHASONE_AZD1775_CAOV3,DEXAMETHASONE,AZD1775,CAOV3,12.862347374,4,0
4526,DEXAMETHASONE_AZD1775_COLO320DM,DEXAMETHASONE,AZD1775,COLO320DM,7.4966045845,4,0
4527,DEXAMETHASONE_AZD1775_DLD1,DEXAMETHASONE,AZD1775,DLD1,3.9952509661,4,0
4528,DEXAMETHASONE_AZD1775_EFM192B,DEXAMETHASONE,AZD1775,EFM192B,-17.1316736731,4,0
4529,DEXAMETHASONE_AZD1775_ES2,DEXAMETHASONE,AZD1775,ES2,1.6671827964,4,0
4530,DEXAMETHASONE_AZD1775_HCT116,DEXAMETHASONE,AZD1775,HCT116,1.7823554672,4,0
4531,DEXAMETHASONE_AZD1775_HT144,DEXAMETHASONE,AZD1775,HT144,3.8366802908,4,0
4532,DEXAMETHASONE_AZD1775_HT29,DEXAMETHASONE,AZD1775,HT29,11.0108603746,4,0
4533,DEXAMETHASONE_AZD1775_KPL1,DEXAMETHASONE,AZD1775,KPL1,25.6453219707,4,0
4534,DEXAMETHASONE_AZD1775_LNCAP,DEXAMETHASONE,AZD1775,LNCAP,-10.937988021,4,0
4535,DEXAMETHASONE_AZD1775_LOVO,DEXAMETHASONE,AZD1775,LOVO,7.245505128,4,0
4536,DEXAMETHASONE_AZD1775_MDAMB436,DEXAMETHASONE,AZD1775,MDAMB436,4.2493053207,4,0
4537,DEXAMETHASONE_AZD1775_MSTO,DEXAMETHASONE,AZD1775,MSTO,-0.7637748357,4,0
4538,DEXAMETHASONE_AZD1775_NCIH1650,DEXAMETHASONE,AZD1775,NCIH1650,18.0713683714,4,0
4539,DEXAMETHASONE_AZD1775_NCIH2122,DEXAMETHASONE,AZD1775,NCIH2122,12.6992664061,4,0
4540,DEXAMETHASONE_AZD1775_NCIH23,DEXAMETHASONE,AZD1775,NCIH23,2.8808238722,4,0
4541,DEXAMETHASONE_AZD1775_NCIH460,DEXAMETHASONE,AZD1775,NCIH460,5.9040660678,4,0
4542,DEXAMETHASONE_AZD1775_NCIH520,DEXAMETHASONE,AZD1775,NCIH520,9.6874059856,4,0
4543,DEXAMETHASONE_AZD1775_OCUBM,DEXAMETHASONE,AZD1775,OCUBM,18.0307887042,4,0
4544,DEXAMETHASONE_AZD1775_OV90,DEXAMETHASONE,AZD1775,OV90,-0.185920137,4,0
4545,DEXAMETHASONE_AZD1775_OVCAR3,DEXAMETHASONE,AZD1775,OVCAR3,20.1092400248,4,0
4546,DEXAMETHASONE_AZD1775_PA1,DEXAMETHASONE,AZD1775,PA1,17.8315517321,4,0
4547,DEXAMETHASONE_AZD1775_RKO,DEXAMETHASONE,AZD1775,RKO,7.6620510305,4,0
4548,DEXAMETHASONE_AZD1775_RPMI7951,DEXAMETHASONE,AZD1775,RPMI7951,-13.6262886306,4,0
4549,DEXAMETHASONE_AZD1775_SKMEL30,DEXAMETHASONE,AZD1775,SKMEL30,11.0391535987,4,0
4550,DEXAMETHASONE_AZD1775_SKMES1,DEXAMETHASONE,AZD1775,SKMES1,3.4042496299,4,0
4551,DEXAMETHASONE_AZD1775_SKOV3,DEXAMETHASONE,AZD1775,SKOV3,29.891064586,4,0
4552,DEXAMETHASONE_AZD1775_SW620,DEXAMETHASONE,AZD1775,SW620,2.5464020841,4,0
4553,DEXAMETHASONE_AZD1775_SW837,DEXAMETHASONE,AZD1775,SW837,-3.0443513409,4,0
4554,DEXAMETHASONE_AZD1775_T47D,DEXAMETHASONE,AZD1775,T47D,-16.5734801721,4,0
4555,DEXAMETHASONE_AZD1775_UACC62,DEXAMETHASONE,AZD1775,UACC62,15.8652295342,4,0
4556,DEXAMETHASONE_AZD1775_UWB1289BRCA1,DEXAMETHASONE,AZD1775,UWB1289BRCA1,4.1073435624,4,0
4557,DEXAMETHASONE_AZD1775_UWB1289,DEXAMETHASONE,AZD1775,UWB1289,70.3900176107,4,1
4558,DEXAMETHASONE_AZD1775_VCAP,DEXAMETHASONE,AZD1775,VCAP,-7.3262791945,4,0
4559,DEXAMETHASONE_AZD1775_ZR751,DEXAMETHASONE,AZD1775,ZR751,17.6388729774,4,0
4638,DEXAMETHASONE_DASATINIB_A2058,DEXAMETHASONE,DASATINIB,A2058,-0.1787357598,4,0
4639,DEXAMETHASONE_DASATINIB_A2780,DEXAMETHASONE,DASATINIB,A2780,19.8197660146,4,0
4640,DEXAMETHASONE_DASATINIB_A375,DEXAMETHASONE,DASATINIB,A375,38.483302913,4,1
4641,DEXAMETHASONE_DASATINIB_A427,DEXAMETHASONE,DASATINIB,A427,0.3863934638,4,0
4642,DEXAMETHASONE_DASATINIB_CAOV3,DEXAMETHASONE,DASATINIB,CAOV3,52.0815108828,4,1
4643,DEXAMETHASONE_DASATINIB_COLO320DM,DEXAMETHASONE,DASATINIB,COLO320DM,0.1680701462,4,0
4644,DEXAMETHASONE_DASATINIB_DLD1,DEXAMETHASONE,DASATINIB,DLD1,6.0358338822,4,0
4645,DEXAMETHASONE_DASATINIB_EFM192B,DEXAMETHASONE,DASATINIB,EFM192B,-5.28929159,4,0
4646,DEXAMETHASONE_DASATINIB_ES2,DEXAMETHASONE,DASATINIB,ES2,-27.4350113437,4,0
4647,DEXAMETHASONE_DASATINIB_HCT116,DEXAMETHASONE,DASATINIB,HCT116,-46.1942411274,4,0
4648,DEXAMETHASONE_DASATINIB_HT144,DEXAMETHASONE,DASATINIB,HT144,-35.9811598222,4,0
4649,DEXAMETHASONE_DASATINIB_HT29,DEXAMETHASONE,DASATINIB,HT29,9.2435329703,4,0
4650,DEXAMETHASONE_DASATINIB_KPL1,DEXAMETHASONE,DASATINIB,KPL1,49.2982281109,4,1
4651,DEXAMETHASONE_DASATINIB_LNCAP,DEXAMETHASONE,DASATINIB,LNCAP,-22.0247509191,4,0
4652,DEXAMETHASONE_DASATINIB_LOVO,DEXAMETHASONE,DASATINIB,LOVO,61.0139992683,4,1
4653,DEXAMETHASONE_DASATINIB_MDAMB436,DEXAMETHASONE,DASATINIB,MDAMB436,-5.9039606265,4,0
4654,DEXAMETHASONE_DASATINIB_MSTO,DEXAMETHASONE,DASATINIB,MSTO,41.6860252137,4,1
4655,DEXAMETHASONE_DASATINIB_NCIH1650,DEXAMETHASONE,DASATINIB,NCIH1650,18.3592345258,4,0
4656,DEXAMETHASONE_DASATINIB_NCIH2122,DEXAMETHASONE,DASATINIB,NCIH2122,60.5203378353,4,1
4657,DEXAMETHASONE_DASATINIB_NCIH23,DEXAMETHASONE,DASATINIB,NCIH23,3.0839119445,4,0
4658,DEXAMETHASONE_DASATINIB_NCIH460,DEXAMETHASONE,DASATINIB,NCIH460,-13.6086709571,4,0
4659,DEXAMETHASONE_DASATINIB_NCIH520,DEXAMETHASONE,DASATINIB,NCIH520,28.4152100697,4,0
4660,DEXAMETHASONE_DASATINIB_OCUBM,DEXAMETHASONE,DASATINIB,OCUBM,26.4539157237,4,0
4661,DEXAMETHASONE_DASATINIB_OV90,DEXAMETHASONE,DASATINIB,OV90,-14.0013049619,4,0
4662,DEXAMETHASONE_DASATINIB_OVCAR3,DEXAMETHASONE,DASATINIB,OVCAR3,47.9504113076,4,1
4663,DEXAMETHASONE_DASATINIB_PA1,DEXAMETHASONE,DASATINIB,PA1,5.0818888177,4,0
4664,DEXAMETHASONE_DASATINIB_RKO,DEXAMETHASONE,DASATINIB,RKO,1.7880860559,4,0
4665,DEXAMETHASONE_DASATINIB_RPMI7951,DEXAMETHASONE,DASATINIB,RPMI7951,-23.3016585736,4,0
4666,DEXAMETHASONE_DASATINIB_SKMEL30,DEXAMETHASONE,DASATINIB,SKMEL30,-15.5409231049,4,0
4667,DEXAMETHASONE_DASATINIB_SKMES1,DEXAMETHASONE,DASATINIB,SKMES1,59.0760112702,4,1
4668,DEXAMETHASONE_DASATINIB_SKOV3,DEXAMETHASONE,DASATINIB,SKOV3,32.5124520974,4,1
4669,DEXAMETHASONE_DASATINIB_SW620,DEXAMETHASONE,DASATINIB,SW620,7.398222743,4,0
4670,DEXAMETHASONE_DASATINIB_SW837,DEXAMETHASONE,DASATINIB,SW837,8.4494427209,4,0
4671,DEXAMETHASONE_DASATINIB_T47D,DEXAMETHASONE,DASATINIB,T47D,-56.408685099,4,0
4672,DEXAMETHASONE_DASATINIB_UACC62,DEXAMETHASONE,DASATINIB,UACC62,-2.4824508663,4,0
4673,DEXAMETHASONE_DASATINIB_UWB1289BRCA1,DEXAMETHASONE,DASATINIB,UWB1289BRCA1,1.7366851206,4,0
4674,DEXAMETHASONE_DASATINIB_UWB1289,DEXAMETHASONE,DASATINIB,UWB1289,0.2062596177,4,0
4675,DEXAMETHASONE_DASATINIB_VCAP,DEXAMETHASONE,DASATINIB,VCAP,-24.4917144191,4,0
4676,DEXAMETHASONE_DASATINIB_ZR751,DEXAMETHASONE,DASATINIB,ZR751,0.9221920981,4,0
4716,DEXAMETHASONE_ERLOTINIB_A2058,DEXAMETHASONE,ERLOTINIB,A2058,-18.8279417049,4,0
4717,DEXAMETHASONE_ERLOTINIB_A2780,DEXAMETHASONE,ERLOTINIB,A2780,-4.1001591342,4,0
4718,DEXAMETHASONE_ERLOTINIB_A375,DEXAMETHASONE,ERLOTINIB,A375,-1.7708371853,4,0
4719,DEXAMETHASONE_ERLOTINIB_A427,DEXAMETHASONE,ERLOTINIB,A427,-6.810845523,4,0
4720,DEXAMETHASONE_ERLOTINIB_CAOV3,DEXAMETHASONE,ERLOTINIB,CAOV3,42.9574310367,4,1
4721,DEXAMETHASONE_ERLOTINIB_COLO320DM,DEXAMETHASONE,ERLOTINIB,COLO320DM,0.3574509942,4,0
4722,DEXAMETHASONE_ERLOTINIB_DLD1,DEXAMETHASONE,ERLOTINIB,DLD1,6.355137572,4,0
4723,DEXAMETHASONE_ERLOTINIB_EFM192B,DEXAMETHASONE,ERLOTINIB,EFM192B,-27.893246567,4,0
4724,DEXAMETHASONE_ERLOTINIB_ES2,DEXAMETHASONE,ERLOTINIB,ES2,-19.2105269144,4,0
4725,DEXAMETHASONE_ERLOTINIB_HCT116,DEXAMETHASONE,ERLOTINIB,HCT116,-4.7460290214,4,0
4726,DEXAMETHASONE_ERLOTINIB_HT144,DEXAMETHASONE,ERLOTINIB,HT144,-21.4270670835,4,0
4727,DEXAMETHASONE_ERLOTINIB_HT29,DEXAMETHASONE,ERLOTINIB,HT29,4.1270372295,4,0
4728,DEXAMETHASONE_ERLOTINIB_KPL1,DEXAMETHASONE,ERLOTINIB,KPL1,13.3138635909,4,0
4729,DEXAMETHASONE_ERLOTINIB_LNCAP,DEXAMETHASONE,ERLOTINIB,LNCAP,-21.6613771634,4,0
4730,DEXAMETHASONE_ERLOTINIB_LOVO,DEXAMETHASONE,ERLOTINIB,LOVO,18.4963780273,4,0
4731,DEXAMETHASONE_ERLOTINIB_MDAMB436,DEXAMETHASONE,ERLOTINIB,MDAMB436,-7.7297844741,4,0
4732,DEXAMETHASONE_ERLOTINIB_MSTO,DEXAMETHASONE,ERLOTINIB,MSTO,-61.2246172889,4,0
4733,DEXAMETHASONE_ERLOTINIB_NCIH1650,DEXAMETHASONE,ERLOTINIB,NCIH1650,33.094422312,4,1
4734,DEXAMETHASONE_ERLOTINIB_NCIH2122,DEXAMETHASONE,ERLOTINIB,NCIH2122,52.718294562,4,1
4735,DEXAMETHASONE_ERLOTINIB_NCIH23,DEXAMETHASONE,ERLOTINIB,NCIH23,-1.8241671119,4,0
4736,DEXAMETHASONE_ERLOTINIB_NCIH460,DEXAMETHASONE,ERLOTINIB,NCIH460,-8.7839139286,4,0
4737,DEXAMETHASONE_ERLOTINIB_NCIH520,DEXAMETHASONE,ERLOTINIB,NCIH520,-0.1614427621,4,0
4738,DEXAMETHASONE_ERLOTINIB_OCUBM,DEXAMETHASONE,ERLOTINIB,OCUBM,8.0125158081,4,0
4739,DEXAMETHASONE_ERLOTINIB_OV90,DEXAMETHASONE,ERLOTINIB,OV90,-14.4366228593,4,0
4740,DEXAMETHASONE_ERLOTINIB_OVCAR3,DEXAMETHASONE,ERLOTINIB,OVCAR3,10.9285479051,4,0
4741,DEXAMETHASONE_ERLOTINIB_PA1,DEXAMETHASONE,ERLOTINIB,PA1,5.8589780353,4,0
4742,DEXAMETHASONE_ERLOTINIB_RKO,DEXAMETHASONE,ERLOTINIB,RKO,-12.1036628041,4,0
4743,DEXAMETHASONE_ERLOTINIB_RPMI7951,DEXAMETHASONE,ERLOTINIB,RPMI7951,-32.2826921311,4,0
4744,DEXAMETHASONE_ERLOTINIB_SKMEL30,DEXAMETHASONE,ERLOTINIB,SKMEL30,-2.8817671606,4,0
4745,DEXAMETHASONE_ERLOTINIB_SKMES1,DEXAMETHASONE,ERLOTINIB,SKMES1,10.6860991007,4,0
